820000006130800204450036109068507400274913068510400792301794620790651043000000000,829145376136879254457236189968527431274913568513468792381794625792651843645382917,-23385,80,-1,61,-1,-1,-1,-1,-1,-1,-1
820403900763201804419750630674129300000006209900305000000017540007032090196584723,825463917763291854419758632674129385351846279982375461238917546547632198196584723,-19335,80,-1,60,66,-1,-1,-1,-1,57,63
517428390300576024264901087975312468000700001126845739700650800632084075458097613,517428396389576124264931587975312468843769251126845739791653842632184975458297613,-33820,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
067328914482097600901645820178532496605981702203476581829063005010009000056814279,567328914482197653931645827178532496645981732293476581829763145714259368356814279,-33732,80,-1,-1,-1,-1,76,-1,-1,-1,-1
450809631380041509619357408140002765065074893793560142031406257520083004074215000,457829631382641579619357428148932765265174893793568142831496257526783914974215386,-33774,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
004015926906428010217930048408697135173050860069381204802063791005142680601879450,384715926956428317217936548428697135173254869569381274842563791795142683631879452,-33820,80,-1,60,-1,-1,74,68,-1,-1,-1
149800036080300594375690812703009250264080903000273640801702465020100000006958127,149825736682317594375694812713469258264581973958273641891732465527146389436958127,-29664,80,-1,59,69,-1,-1,-1,-1,-1,-1
009425068580601320267803540008007103173289000405010087030158470056934002841062935,319425768584671329267893541628547193173289654495316287932158476756934812841762935,-32423,80,-1,64,-1,-1,-1,-1,-1,-1,-1
198057624047820531253641908004782053302506407015904286030465010506173049471200065,198357624647829531253641978964782153382516497715934286839465712526173849471298365,-33820,80,-1,-1,-1,-1,74,-1,-1,-1,-1
791804050280090140060050970650418320824060009137020480016203004042675801308040000,791834652285796143463152978659418327824367519137529486516283794942675831378941265,-22145,80,-1,59,67,49,-1,-1,-1,56,50
846020000000016208521387946650931784938270610714865392289743561175698400400100009,846529137397416258521387946652931784938274615714865392289743561175698423463152879,-30746,80,-1,65,60,-1,-1,-1,-1,-1,60
070560418000004726062008503026810300034600281185023960000389004647251839893740152,379562418518934726462178593926817345734695281185423967251389674647251839893746152,-26702,80,-1,69,-1,-1,-1,-1,-1,57,56
473618090158290007020050184801063752030475061705800903500046370617009400000000000,473618295158294637926357184841963752239475861765821943582146379617539428394782516,-20967,80,-1,62,54,-1,-1,-1,-1,66,54
004760000807105694010290037078052301500680729260009080402016978086927543059843210,394768152827135694615294837978452361543681729261379485432516978186927543759843216,-32039,80,-1,68,56,-1,-1,-1,-1,57,54
084005010001980036609170004005001900708426000000098027002009473040307892937842165,384265719571984236629173584265731948798426351413598627852619473146357892937842165,-18638,80,-1,72,-1,-1,-1,-1,-1,64,62
301926007542078009760041380214809730853217604690030210900003001078604503435182900,381926457542378169769541382214869735853217694697435218926753841178694523435182976,-32423,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
132900086605823149498105720519608274067040058024097631751480392200000800080002417,132974586675823149498165723519638274367241958824597631751486392243719865986352417,-28698,80,-1,63,-1,-1,74,-1,-1,-1,-1
006000300005038026813002500921857460504690000367204005030520640000370100152486000,296745381475138926813962574921857463584693217367214895739521648648379152152486739,-10481,80,-1,-1,66,63,74,65,-1,44,61
469700108058904200007061594040359702921647385073210009305190470002086000604570801,469725138158934267237861594846359712921647385573218649385192476712486953694573821,-31637,80,-1,-1,-1,-1,74,-1,-1,-1,-1
710064090982100645364500100600010932439620071027905860070300409000000356000000000,715864293982173645364592187658417932439628571127935864876351429241789356593246718,-9484,80,-1,61,64,-1,54,-1,-1,68,61
103796450690100300805020916489231760516079230730560890261908000007600009000010642,123796458694185327875423916489231765516879234732564891261948573347652189958317642,-27872,80,-1,66,-1,-1,-1,-1,-1,-1,63
502306871301020540607800300219400738760130495450789612975614283036078954820000000,592346871381927546647851329219465738768132495453789612975614283136278954824593167,-28698,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
370820900800460032024093087967238451480756093253914060749080006630045879500000000,376821945895467132124593687967238451481756293253914768749382516632145879518679324,-24977,80,-1,64,53,-1,-1,-1,-1,67,54
020384795079162843834509600387900006402857901195006478010700004950008000040005189,621384795579162843834579612387941256462857931195236478218793564956418327743625189,-20296,80,-1,69,57,-1,-1,-1,-1,-1,55
190045608240060503000231040019002004685000071002100869021809430974006080368514792,193745628247968513856231947719682354685493271432157869521879436974326185368514792,-30383,80,-1,-1,-1,-1,70,-1,-1,-1,-1
413268570875419623209573410580321796396005180021096354102937860608002947950004000,413268579875419623269573418584321796396745182721896354142937865638152947957684231,-33732,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
781045396030009075092603480805724000020901054910000708000098000209160800000030017,781245396436819275592673481865724139327981654914356728173498562259167843648532917,-18019,80,-1,65,56,53,-1,-1,-1,68,58
280605700500040300000003560321459070460382059895176400912000687754060200038207900,283695714576841392149723568321459876467382159895176423912534687754968231638217945,-15632,80,-1,68,66,55,66,64,-1,-1,66
451982367602075819798316405307164592964528701125703648800209000009030000073841956,451982367632475819798316425387164592964528731125793648846259173519637284273841956,-30359,80,-1,-1,-1,-1,76,-1,-1,67,-1
400002009721904850009070642230601490904725061007000005090047510500803004140096730,468352179721964853359178642235681497984725361617439285893247516576813924142596738,-20979,80,-1,60,-1,48,74,-1,-1,51,47
065002407234876591978104032310047829500918064489203700751009243003700000692435178,165392487234876591978154632316547829527918364489263715751689243843721956692435178,-33625,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
040126390136589427820437165270000509658074203493210806502691734014750682067800051,745126398136589427829437165271368549658974213493215876582691734914753682367842951,-33732,80,-1,-1,-1,-1,76,-1,-1,-1,-1
743906025010000786206015090961050200050270030027164008170698000402501860030000000,743986125519342786286715493961853274854279631327164958175698342492531867638427519,-17934,80,-1,63,48,-1,-1,-1,-1,61,67
070306050396400172100070063960030487054900631710648095439700010500000000600000029,278316954396485172145279863962531487854927631713648295439762518521893746687154329,-11956,80,-1,48,-1,-1,-1,-1,-1,69,-1
742610958051480062698002143930246010216890437584371096420030000175000300863124579,742613958351489762698752143937246815216895437584371296429537681175968324863124579,-30959,80,-1,-1,-1,-1,-1,-1,-1,64,-1
004000001279410800350080900002541769005378204007200385096820050000000000500796423,684932571279415836351687942832541769965378214147269385496823157723154698518796423,-18967,80,-1,50,59,47,75,-1,-1,57,56
608040193139600247024031008476008052205096010000520870040003600007862039860000000,658247193139685247724931568476318952285796314391524876942173685517862439863459721,-20963,80,-1,58,63,47,-1,-1,-1,53,58
080000200060000078174280560040739800038052090907006403716000900823947610095361002,389675241562194378174283569241739856638452197957816423716528934823947615495361782,-18770,80,-1,61,50,-1,-1,-1,-1,59,53
760008924219064358085020607534090782078402036020070090000205860000631579156987243,763518924219764358485329617534196782978452136621873495397245861842631579156987243,-28609,80,-1,57,54,-1,75,-1,-1,-1,-1
002987306040200100600143502008000054000401800467005201020064900904328615356719428,512987346743256189689143572138692754295471863467835291821564937974328615356719428,-16934,80,-1,71,58,-1,67,70,-1,65,-1
010523048020084571400176093852360407734251980196047325569418730008090000000735869,917523648623984571485176293852369417734251986196847325569418732378692154241735869,-33398,80,-1,-1,-1,-1,76,-1,-1,-1,58
251603097768920053090000082010208540984567231032401870149006325800050914005009008,251683497768924153493715682617238549984567231532491876149876325876352914325149768,-24977,80,-1,61,-1,-1,-1,-1,-1,54,-1
506007403093040258048590716104972385857431629902860140621359874479618002085700000,516287493793146258248593716164972385857431629932865147621359874479618532385724961,-33820,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
190040200030985040004062390072030514500074030000050002020790160300026879000018423,196347258237985641854162397672839514581274936943651782428793165315426879769518423,-13277,80,-1,51,60,-1,-1,-1,-1,63,62
102754360736019254495236001879425106653170492004603087367542910908301700000000623,182754369736819254495236871879425136653178492214693587367542918928361745541987623,-33774,80,-1,61,-1,-1,72,-1,-1,-1,-1
503074900800000371906000458630507289207460510180003060420005600351000002060340000,513874926842659371976231458634517289297468513185923764429185637351796842768342195,-18019,80,-1,61,59,-1,-1,-1,-1,59,57
106072050000080032803009074690000820230760090501293740718024009302900085459036217,146372958975481632823659174697145823234768591581293746718524369362917485459836217,-22145,80,-1,55,57,57,-1,-1,-1,49,57
006138002531902860090456103007300080965820341013004600104083205050019038080045716,746138952531972864298456173427361589965827341813594627174683295652719438389245716,-24938,80,-1,-1,71,52,-1,74,-1,-1,54
067839014180425376430007028746213805018906040900048167694300752870650409300794000,267839514189425376435167928746213895518976243923548167694381752871652439352794681,-28698,80,-1,68,59,-1,-1,59,-1,58,59
940068703713459006865270194609840010500697008284531967056924870008716539190380000,942168753713459286865273194679842315531697428284531967356924871428716539197385642,-28452,80,-1,61,61,-1,-1,-1,-1,-1,-1
215476890643908052089300040837502004024160570560780209452030980006840000090000007,215476893643918752789325146837592614924163578561784239452637981176849325398251467,-16934,80,-1,63,51,51,-1,-1,-1,50,53
800063149461809270300421568006318420548076391120945786634080912209004850005000034,852763149461859273397421568976318425548276391123945786634587912219634857785192634,-31013,80,-1,62,-1,-1,-1,-1,-1,-1,-1
590420100360800540020306089074030651159070238032500007043200800000048305280163974,598427163367819542421356789874932651159674238632581497743295816916748325285163974,-23447,80,-1,57,56,-1,-1,-1,-1,-1,63
203708406540063271010540080906400812700050009002609540475106398820090004309874125,293718456548963271617542983956437812784251639132689547475126398821395764369874125,-29664,80,-1,61,-1,-1,69,-1,-1,62,54
576492831038016024140583096360279185720358640859004200005900067003847902497625318,576492831938716524142583796364279185721358649859164273285931467613847952497625318,-33732,80,-1,-1,-1,-1,74,-1,-1,-1,-1
320108496678942351090503278000059764042687513750014982519426837407035120283000040,325178496678942351194563278831259764942687513756314982519426837467835129283791645,-33732,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
201400935500900174079010086085630400010059600600104003800741392143090760927000000,261487935538926174479513286785632419314859627692174853856741392143295768927368541,-15458,80,-1,71,51,-1,-1,-1,-1,51,52
809013452035648791710529003483165279097480130521097084176934528308001046940800000,869713452235648791714529863483165279697482135521397684176934528358271946942856317,-33820,80,-1,61,-1,-1,-1,-1,-1,-1,-1
500904761004001090901073405400152006100036057206789300079000032310297048042318000,583924761724561893961873425437152986198436257256789314879645132315297648642318579,-20924,80,-1,73,-1,51,75,-1,-1,58,49
308000000407003801065048003670039152050402607080076300006280519012390400549000000,398621745427953861165748923674839152953412687281576394736284519812395476549167238,-11380,80,-1,60,59,45,-1,65,-1,62,60
074105000168007503530480170425078001016950028800000405700049216051723984249800057,974135862168297543532486179425378691316954728897612435783549216651723984249861357,-23419,80,-1,52,56,52,69,68,-1,63,-1
824006010031070964600000258715632489083000620269480371358029046042060537076004002,824596713531278964697143258715632489483917625269485371358729146942861537176354892,-19579,80,-1,64,54,-1,-1,-1,-1,66,-1
054900107003600028098103504107845392380097006042300875079020683826509741000000000,654982137713654928298173564167845392385297416942316875579421683826539741431768259,-26053,80,-1,61,68,-1,-1,-1,-1,49,-1
278963054400702639639451807165094378890136205040570961780009016913645700006000000,278963154451782639639451827165294378897136245342578961784329516913645782526817493,-33114,80,-1,63,-1,-1,-1,-1,-1,67,-1
106007405038014900704508016652079843080240091040080007003800050075063129419752638,126937485538614972794528316652179843387246591941385267263891754875463129419752638,-26541,80,-1,65,-1,-1,-1,-1,-1,-1,-1
487169203206783049391025708972541386648390510135806000820607005003958620500234871,487169253256783149391425768972541386648392517135876492824617935713958624569234871,-33732,80,-1,69,-1,-1,-1,-1,-1,-1,-1
000084152400000070058021049643078205009050361001093080237500918805000006160809527,976384152412965873358721649643178295789452361521693784237546918895217436164839527,-24462,80,-1,63,-1,49,75,-1,-1,49,-1
691020738805093062200618054056132849403087500918406007089245073564309201370861495,691524738845793162237618954756132849423987516918456327189245673564379281372861495,-33820,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
674590012295048073003620905082401069031069008967085034709814356356972081148356090,674593812295148673813627945582431769431769528967285134729814356356972481148356297,-33820,80,-1,-1,68,-1,-1,72,-1,-1,-1
340950728009740063000200509700386905960125400005097000607809054532070091498500000,346951728259748163871263549724386915963125487185497632617839254532674891498512376,-18638,80,-1,46,67,50,59,67,-1,66,53
016702593590618000207935681050103978182007360370860152408250009901376045730089216,816742593593618427247935681654123978182597364379864152468251739921376845735489216,-33625,80,-1,61,-1,-1,65,-1,-1,-1,-1
378500401060831279219467053946000012050000084802045690085912000620700000003080000,378529461564831279219467853946378512157296384832145697485912736621753948793684125,-19875,80,-1,63,63,-1,-1,-1,-1,66,-1
176340090030008050004007100048500620503972480901080370300001540005030000610409837,176345298239168754854297163748513629563972481921684375397821546485736912612459837,-18967,80,-1,50,-1,-1,-1,-1,-1,64,-1
068073095709001386025900174576840913912605748480010600037004029204007800600020000,168473295749251386325986174576842913912635748483719652837164529254397861691528437,-24859,80,-1,63,50,53,-1,-1,-1,51,68
260350948003184706478962503187040239025039080349018070014005397752493861930071452,261357948593184726478962513187546239625739184349218675814625397752493861936871452,-33732,80,-1,-1,67,-1,-1,-1,-1,67,68
236890700010004963005673002800147095301968040970050618587016430643709520129005800,236891754718524963495673182862147395351968247974352618587216439643789521129435876,-32039,80,-1,-1,-1,-1,-1,72,-1,-1,-1
518764329402931068306200070763509084820000953050308016049072805107003000000800000,518764329472931568396285471763519284821647953954328716649172835187453692235896147,-22155,80,-1,56,-1,52,-1,-1,-1,68,-1
590002864680904271421876935706109382830260719012783006168520400040090020270000658,597312864683954271421876935756149382834265719912783546168527493345698127279431658,-30906,80,-1,-1,-1,-1,74,-1,-1,-1,-1
045781006869003170100609308736090215401370000008165003203904067694807002000230000,345781926869523174172649358736498215451372689928165743213954867694817532587236491,-23385,80,-1,52,-1,-1,-1,-1,-1,54,59
100390050570120036600450000012000509987542160360719824746201300203970080891635700,128396457574128936639457218412863579987542163365719824746281395253974681891635742,-20296,80,-1,-1,53,-1,-1,-1,-1,-1,-1
508070049041500800309004005276038050093400000400167903912000467037249080054716000,568371249741592836329684715276938154193425678485167923912853467637249581854716392,-12146,80,-1,53,46,-1,67,-1,-1,53,52
820300791590000036030400582652003140713264059908175620305620914481709265260500378,824356791597812436136497582652983147713264859948175623375628914481739265269541378,-28627,80,-1,-1,58,-1,67,-1,-1,-1,-1
078203651063107400250608300700069213100375948394021500002904705847532196539716000,478293651963157482251648379785469213126375948394821567612984735847532196539716824,-30906,80,-1,60,-1,-1,64,62,-1,-1,-1
047018069100706003680020401500402090001000002000071300096030724750284010412697530,347518269129746853685329471538462197971853642264971385896135724753284916412697538,-16770,80,-1,68,57,56,71,-1,-1,-1,57
623584010579030002184290563400762008360809025298050647040675931901403876736918254,623584719579136482184297563415762398367849125298351647842675931951423876736918254,-33732,80,-1,-1,-1,-1,68,-1,-1,-1,-1
814530967062974380730001524600297140401003679973006258286709005100308792397425816,814532967562974381739681524658297143421853679973146258286719435145368792397425816,-33732,80,-1,-1,-1,-1,72,-1,-1,-1,-1
603870509052900701179206300007480210005009000081060900320715098006348152518692437,643871529852934761179256384967483215435129876281567943324715698796348152518692437,-24980,80,-1,63,-1,-1,70,-1,-1,68,61
051879403904325100308060790869517004010900006030000001003040012180206309040090857,651879423974325168328461795869517234712934586435682971593748612187256349246193857,-18770,80,-1,62,45,46,68,-1,-1,63,60
392064710804219506651807249210496075540328000906075423029081057700943080130752694,392564718874219536651837249213496875547328961986175423429681357765943182138752694,-33820,80,-1,-1,-1,-1,69,-1,-1,-1,-1
000830902892710504350940608673251080024087105510690000205073891187569243439128756,746835912892716534351942678673251489924387165518694327265473891187569243439128756,-33774,80,-1,59,-1,-1,-1,-1,-1,-1,-1
040170000002000917007008406100030000020604090075980362201000604630507100794216835,546179283382465917917328456169732548823654791475981362251893674638547129794216835,-19916,80,-1,52,48,-1,74,-1,-1,-1,47
000005697659010004873094205930060000008500701715802936500003879200076503397450002,124385697659217384873694215932761458468539721715842936546123879281976543397458162,-23385,80,-1,62,63,-1,-1,-1,-1,-1,-1
400079060600350497072410003000000026050920304093760081380040010000030705524197630,435879162618352497972416853741583926856921374293764581387645219169238745524197638,-18931,80,-1,61,57,-1,-1,-1,-1,52,43
482670000307540896965180047273416000040298073698735004834050060009007008756824319,482679531317542896965183247273416985541298673698735124834951762129367458756824319,-30736,80,-1,60,-1,60,-1,-1,-1,-1,-1
304175800500406703006302405892560071437821659615937248209050004008610532053248967,324175896581496723976382415892564371437821659615937248269753184748619532153248967,-28145,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
700630052050070940000020703001245009004916270962387500187002395640053807025000000,798634152253871946416529783871245639534916278962387514187462395649153827325798461,-19875,80,-1,54,57,46,-1,-1,-1,-1,48
010602857253070091780091042892145700364280510000369084031400900500010438048700126,419632857253874691786591342892145763364287519175369284631428975527916438948753126,-31637,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
028000017016720308540031269482107000130400672075002001000079183091543706703000000,328956417916724358547831269482167935139485672675392841254679183891543726763218594,-13978,80,-1,63,54,51,-1,-1,-1,68,-1
030094208060050300280001596000006000012900060970403851640010985827069130001348000,735694218169852347284731596358176429412985763976423851643217985827569134591348672,-14945,80,-1,60,53,53,-1,-1,-1,-1,59
438906010560310784107500960045080300780004056601700008802409075006100000000005031,438976512569312784127548963245681397783294156691753428812439675356127849974865231,-19916,80,-1,58,64,59,73,-1,-1,53,51
371690248086470159450108706162954800548360020007080405004006512803042697625719384,371695248286473159459128736162954873548367921937281465794836512813542697625719384,-33774,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
964057102520691037137482090090024000475910203281063749010009658050176324642835971,964357182528691437137482596396724815475918263281563749713249658859176324642835971,-30746,80,-1,-1,-1,-1,68,-1,-1,-1,-1
690025410004906307315478029079601830400753102000890040983064270740189503156237984,697325418824916357315478629279641835468753192531892746983564271742189563156237984,-33398,80,-1,66,-1,-1,-1,-1,-1,-1,60
049300002008901345031250086090486507000510000615009030024605001076800003903047600,549368172268971345731254986392486517487513269615729834824635791176892453953147628,-21920,80,-1,58,58,52,76,-1,-1,55,68
038072041241356789050148026876215904305890260090763158160029875980500000000000000,638972541241356789759148326876215934315894267492763158163429875984537612527681493,-23312,80,-1,64,-1,-1,-1,-1,-1,69,64
031657892806924170792180400617539200523460709008071365209840031105392640364700000,431657892856924173792183456617539284523468719948271365279846531185392647364715928,-33625,80,-1,-1,-1,-1,74,-1,-1,-1,-1
400397000953128604708054000840972351000030006301540987100480062285700109690010000,462397815953128674718654293846972351579831426321546987137489562285763149694215738,-19693,80,-1,60,52,-1,-1,-1,-1,68,-1
200009108619058020078100095080241053031805206925063040892000510563000780007500639,254379168619458327378126495786241953431895276925763841892637514563914782147582639,-22145,80,-1,71,54,-1,76,-1,-1,73,63
472653198965002347300047200740506023856004019123879450690308574084765930530001602,472653198965182347318947265749516823856234719123879456691328574284765931537491682,-33774,80,-1,-1,-1,-1,67,-1,-1,-1,-1
368020070205087306970053020719805063826001450034296781000408930093012048000009617,368924175245187396971653824719845263826371459534296781157468932693712548482539617,-28102,80,-1,53,59,-1,-1,-1,-1,-1,-1
980360705430091200762004003509123867326070451817045300090208074004930628078410539,981362745435791286762584913549123867326879451817645392693258174154937628278416539,-30736,80,-1,59,-1,-1,75,-1,-1,-1,57
850430296026985040340627000012006730734209680900073410200050861001302500000100000,857431296126985347349627158512846739734219685968573412293754861681392574475168923,-20979,80,-1,61,-1,-1,-1,-1,-1,69,61
074029350600453271203107049731090000008040502025386910847600190396500728500078000,174829356689453271253167849731295684968741532425386917847632195396514728512978463,-26405,80,-1,61,-1,-1,70,-1,-1,-1,-1
630105907851967204090382650028706049409003800500408023167504398043879060985631472,632145987851967234794382651328716549479253816516498723167524398243879165985631472,-28452,80,-1,-1,-1,-1,70,67,-1,-1,-1
097032861160009405040651073380107256000568704005003108009384002031720580806910000,597432861163879425248651973384197256912568734675243198759384612431726589826915347,-27621,80,-1,50,-1,-1,-1,-1,-1,-1,-1
607213950009786400218945376092408567836509124504621809703094080985000240000000003,647213958359786412218945376192438567836579124574621839723194685985367241461852793,-32423,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
731496502629850401854130769078020356390008147400713098000005000046301825513089674,731496582629857431854132769178924356392568147465713298287645913946371825513289674,-33398,80,-1,65,-1,-1,74,-1,-1,-1,-1
832146005915782346476903180781425693003897421240601058628370514157264039000000000,832146975915782346476953182781425693563897421249631758628379514157264839394518267,-33732,80,-1,-1,-1,-1,-1,-1,-1,64,-1
416208907205064000800001600040972503023480179069153428084310295350849700901625384,416238957295764831837591642148972563523486179769153428684317295352849716971625384,-30906,80,-1,-1,-1,-1,69,-1,-1,-1,-1
137408029654329810080071534013964085062800790805207003946580070508102346321746958,137458629654329817289671534713964285462835791895217463946583172578192346321746958,-33820,80,-1,-1,-1,-1,69,-1,-1,-1,-1
012397568030086010068015490125739684070042130840560007081970356090058200000000049,412397568539486712768215493125739684976842135843561927281974356394658271657123849,-23471,80,-1,64,63,57,-1,-1,-1,69,-1
501702090480519326903648150010000589056080243390054761835406902179005630600000000,561732498487519326923648157214367589756981243398254761835476912179825634642193875,-23419,80,-1,-1,62,60,-1,-1,-1,66,52
800104609960038074000000050200490060056020408410805002503002010000080346694310285,837154629965238174142976853278493561356721498419865732583642917721589346694317285,-16122,80,-1,70,-1,42,-1,-1,-1,58,56
381507264006280351240031087407052098512809743869470025100948000600715832758326409,381597264976284351245631987437152698512869743869473125123948576694715832758326419,-33820,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
800300415400008762500246000603090048017403526000061009302807950190005000785924631,826379415439158762571246893653792148917483526248561379362817954194635287785924631,-25847,80,-1,58,-1,-1,-1,-1,-1,50,47
918430260605009004470086950059340618300510409147000320004800001000000840091764532,918435267635279184472186953259347618386512479147698325564823791723951846891764532,-20924,80,-1,59,61,-1,-1,-1,-1,67,61
123007064507604020940005378058403607000000002794106035879001056062079103315802049,123987564587634921946215378258493617631758492794126835879341256462579183315862749,-29339,80,-1,-1,54,-1,68,-1,-1,-1,-1
207409058961057230805326971304905126106732549029640307403000005000174893798563412,237419658961857234845326971374985126186732549529641387413298765652174893798563412,-33820,80,-1,-1,-1,-1,69,-1,-1,-1,-1
502647931461908270307501804805300049623419708914870300248796003756003000139004000,582647931461938275397521864875362149623419758914875326248796513756183492139254687,-26638,80,-1,64,-1,57,-1,-1,-1,-1,65
061004890070018006500062430090435178400090000053000000000071049047803605130649782,261354897374918256589762431692435178418297563753186924826571349947823615135649782,-14945,80,-1,56,-1,-1,-1,-1,-1,-1,56
356009000012004350007035190430502709080040205065970410003697500604008001008001073,356719842912864357847235196431582769789146235265973418123697584674358921598421673,-19927,80,-1,62,-1,-1,-1,-1,-1,45,-1
358004060002658043000910200900006320807501000426700080643100870509340002271060000,358274169192658743764913258915486327837521496426739581643192875589347612271865934,-18019,80,-1,59,63,-1,66,-1,-1,-1,65
748300650501490783600700012930000100000034296010050348000509001000278934489613520,748321659521496783693785412934862175857134296216957348372549861165278934489613527,-22155,80,-1,68,47,58,74,-1,-1,-1,61
200018536638027000519004702871293050050860279060400018780100023020059867306782145,247918536638527491519634782871293654453861279962475318785146923124359867396782145,-32039,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
297631005030050000010280900051042836000006250302508004006470009400065017070120608,297631485834957162615284973951742836748396251362518794186473529429865317573129648,-12329,80,-1,61,50,-1,76,-1,-1,60,67
345071002829630071176284300002850169050020843601349027713062008060793200094518736,345971682829635471176284395432857169957126843681349527713462958568793214294518736,-31013,80,-1,63,61,-1,75,-1,-1,-1,-1
326104700004000916159876004001705003238001057007203168070018039845309070010000000,326194785784532916159876324461785293238961457597243168672418539845329671913657842,-20979,80,-1,65,50,58,-1,-1,-1,66,50
732890006614205978800600213426103705087926134091754082075060029263010800008372561,732891456614235978859647213426183795587926134391754682175468329263519847948372561,-33625,80,-1,-1,-1,-1,-1,-1,-1,-1,-1
000918000291000800006420179470009628900002010132846000054071902723094581619285347,347918256291567834586423179475139628968752413132846795854371962723694581619285347,-24980,80,-1,66,64,54,71,-1,-1,59,55
950602731073008024124930805490260578005871092287495013836009047542010089710384256,958642731673158924124937865491263578365871492287495613836529147542716389719384256,-33820,80,-1,-1,-1,-1,71,-1,-1,-1,-1
728030096490210008153896427001465239965123070002970501230741085517080040084000002,728534196496217358153896427871465239965123874342978561239741685517682943684359712,-30516,80,-1,69,-1,-1,-1,-1,-1,71,69
034802976026074581701500203000705108305281069198003052213050897850137624460928310,534812976926374581781569243642795138375281469198643752213456897859137624467928315,-31038,80,-1,68,-1,-1,65,-1,-1,-1,-1
000970654700086209000524187208400960607201548500608372105762493479305826320049700,812973654754186239963524187238457961697231548541698372185762493479315826326849715,-24588,80,-1,56,63,-1,69,-1,-1,57,60
070600301914073005306000902000047006050030294069005780740301659631759428598462137,275698341914273865386514972823947516157836294469125783742381659631759428598462137,-23312,80,-1,68,-1,-1,-1,-1,-1,-1,54
